,Unnamed: 0,股票简称,昨首停,昨收,前连板,昨封单,昨开,交易日,昨竞一,selected,1_c_chg,2_c_chg,3_c_chg,4_c_chg,5_c_chg,0_c_chg,profit
36,002342.SZ,巨力索具,2021-01-07 09:31:45,10.0,5,13205646.0,6.797853309481214,20210107,False,False,-4.5528,-10.0,10.0,10.0,-10.0,0.0,-4.5528
37,600655.SH,豫园股份,2021-01-07 09:54:24,10.0,4,4731758.0,4.729729729729734,20210107,False,False,10.0,-2.8631,-2.0129,4.2553,-10.0,0.0,7.1369
38,002192.SZ,融捷股份,2021-01-07 10:40:30,4.99367889,3,200500.0,2.149178255372937,20210107,False,False,-3.6725,-5.0,4.6053,-4.9895,-5.0088,-5.00632111,-8.67882111
39,605179.SH,一鸣食品,2021-01-07 10:53:17,10.0,7,1204020.0,3.785623139089736,20210107,False,False,-10.0,-10.0,-1.1461,5.0242,-9.7056,0.0,-21.1461
40,003026.SZ,中晶科技,2021-01-08 09:30:00,10.0,14,2257971.0,10.00579206487112,20210108,True,False,8.5823,5.5522,10.0,10.0,-5.1348,0.0,8.5823
41,003031.SZ,中瓷电子,2021-01-08 09:30:00,10.0,4,6295292.0,10.01024940211822,20210108,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
42,002176.SZ,江特电机,2021-01-08 09:30:00,5.06912442,2,14112960.0,5.069124423963128,20210108,True,False,4.1667,5.0526,5.01,-2.0992,-2.3392,-4.93087558,-0.7641755800000007
43,002910.SZ,庄园牧场,2021-01-08 09:30:00,1.8488746,2,,9.96784565916399,20210108,True,False,-10.0,-10.0,-5.9454,-6.4249,2.4363,-8.1511254,-34.0965254
44,003030.SZ,祖名股份,2021-01-08 09:30:00,10.0,2,5605137.0,10.02079002079002,20210108,True,False,10.0,10.0,10.0,10.0,6.8147,0.0,46.8147
45,605277.SH,新亚电子,2021-01-08 09:30:00,10.0,2,1720615.0,10.018621973929228,20210108,True,False,-10.0,-10.0,10.0,-0.076,-2.6996,0.0,-10.076
46,002164.SZ,宁波东力,2021-01-08 09:30:45,2.3943662,2,,9.154929577464792,20210108,False,True,10.0,10.0,0.0,-5.9091,-7.4879,-7.6056338,12.3943662
47,600793.SH,宜宾纸业,2021-01-08 09:32:00,10.0,2,2001457.0,1.8145161290322551,20210108,False,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
48,600655.SH,豫园股份,2021-01-08 11:01:15,10.0,5,5183507.0,-0.4608294930875478,20210108,False,False,-2.8631,-2.0129,4.2553,-10.0,-3.5966,0.0,-2.8631
49,003031.SZ,中瓷电子,2021-01-11 09:30:00,10.0,5,12925424.0,9.999999999999996,20210111,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
50,002176.SZ,江特电机,2021-01-11 09:30:00,4.16666667,3,,5.043859649122817,20210111,True,False,5.0526,5.01,-2.0992,-2.3392,4.99,-5.83333333,-0.7807333300000003
51,003030.SZ,祖名股份,2021-01-11 09:30:00,10.0,3,6142226.0,10.015117157974297,20210111,True,False,10.0,10.0,10.0,6.8147,-7.1049,0.0,36.8147
52,002580.SZ,圣阳股份,2021-01-11 09:30:00,-1.88933873,2,,9.986504723346831,20210111,True,False,-8.3906,-10.0,-6.3439,0.1783,2.669,-11.88933873,-20.27993873
53,000570.SZ,苏常柴A,2021-01-11 09:30:30,10.0,2,6926173.0,8.024691358024684,20210111,False,True,0.9818,2.6389,-10.0,-10.0,-2.6711,0.0,0.9818
54,600416.SH,湘电股份,2021-01-11 09:31:15,2.32983097,2,,2.14709913202375,20210111,False,False,-0.0446,-0.9379,-5.0045,-2.0883,0.5817,-7.67016903,-7.71476903
55,003026.SZ,中晶科技,2021-01-11 09:34:30,8.58233513,15,,7.371330788469125,20210111,False,False,5.5522,10.0,10.0,-5.1348,10.0,-1.4176648699999994,4.134535130000001
56,600793.SH,宜宾纸业,2021-01-11 09:38:15,10.0,3,1921152.0,-0.2749770852428905,20210111,False,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
57,601777.SH,力帆科技,2021-01-11 09:40:30,5.07399577,2,2621449.0,5.073995771670176,20210111,False,False,-0.2012,-4.0323,5.042,2.0,-0.1961,-4.92600423,-5.12720423
58,003031.SZ,中瓷电子,2021-01-12 09:30:00,10.0,6,16038592.0,9.99435347261434,20210112,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
59,003030.SZ,祖名股份,2021-01-12 09:30:00,10.0,4,5142345.0,9.99656475437995,20210112,True,False,10.0,10.0,6.8147,-7.1049,-6.8678,0.0,26.8147
60,600793.SH,宜宾纸业,2021-01-12 09:30:15,10.0,4,6750792.0,7.916666666666661,20210112,False,True,10.0,10.0,10.0,10.0,10.0,0.0,50.0
61,000570.SZ,苏常柴A,2021-01-12 09:34:15,0.98176718,3,,3.786816269284719,20210112,False,False,2.6389,-10.0,-10.0,-2.6711,-3.259,-9.01823282,-6.37933282
62,002017.SZ,东信和平,2021-01-12 09:42:15,4.1069723,2,,0.0,20210112,False,False,10.0,-2.0017,-6.9787,4.7575,-3.9301,-5.8930277,2.1052723
63,003031.SZ,中瓷电子,2021-01-13 09:30:00,10.0,7,11463143.0,10.010266940451745,20210113,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
64,003030.SZ,祖名股份,2021-01-13 09:30:00,10.0,5,2248442.0,9.993753903810104,20210113,True,False,10.0,6.8147,-7.1049,-6.8678,2.514,0.0,16.814700000000002
65,603698.SH,航天工程,2021-01-13 09:30:00,10.0,2,6324943.0,10.035087719298245,20210113,True,False,10.0,10.0,-6.3224,-8.099,1.7748,0.0,13.6776
66,002813.SZ,路畅科技,2021-01-13 09:32:30,10.0,2,969400.0,6.110154905335636,20210113,False,True,10.0,10.0,10.0,10.0,-7.9904,0.0,32.0096
67,002553.SZ,南方轴承,2021-01-13 09:32:45,10.0,2,8342700.0,3.257042253521136,20210113,False,False,10.0,-1.6727,-7.0266,-7.0008,5.5603,0.0,8.3273
68,002164.SZ,宁波东力,2021-01-13 09:44:30,0.0,2,,6.590909090909091,20210113,False,False,-5.9091,-7.4879,0.7833,-7.2539,-1.8156,-10.0,-15.9091
69,600793.SH,宜宾纸业,2021-01-13 10:15:46,10.0,5,1971480.0,5.984848484848492,20210113,False,False,10.0,10.0,10.0,10.0,-7.3377,0.0,32.6623
70,003031.SZ,中瓷电子,2021-01-14 09:30:00,10.0,8,12524341.0,10.009332711152588,20210114,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
71,000890.SZ,法尔胜,2021-01-14 09:30:00,0.0,2,,5.128205128205118,20210114,True,False,1.6026,-0.9464,-1.9108,0.3247,2.589,-10.0,-8.3974
72,003032.SZ,传智教育,2021-01-14 09:30:00,10.0,2,8707989.0,10.0,20210114,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
73,002553.SZ,南方轴承,2021-01-14 09:30:30,10.0,3,7286264.0,7.840000000000003,20210114,False,True,-1.6727,-7.0266,-7.0008,5.5603,-0.6483,0.0,-1.6727
74,600185.SH,格力地产,2021-01-14 09:31:15,10.0,2,18922429.0,8.231707317073171,20210114,False,False,3.8781,-5.3333,-0.7042,-0.5674,-4.8502,0.0,3.8781
75,002176.SZ,江特电机,2021-01-14 09:31:30,-2.09923664,2,,3.053435114503819,20210114,False,False,-2.3392,4.99,4.943,5.0725,5.0,-12.09923664,-14.43843664
76,600379.SH,宝光股份,2021-01-14 09:32:15,10.0,2,4298596.0,4.25240054869684,20210114,False,False,1.1222,-5.5487,-5.2219,-3.8567,-1.0029,0.0,1.1222
77,603698.SH,航天工程,2021-01-14 09:35:00,10.0,3,809200.0,6.505102040816324,20210114,False,False,10.0,-6.3224,-8.099,1.7748,-3.6079,0.0,3.6776
78,003030.SZ,祖名股份,2021-01-14 09:51:24,10.0,6,1400539.0,8.688245315161847,20210114,False,False,6.8147,-7.1049,-6.8678,2.514,10.0,0.0,6.8147
79,600793.SH,宜宾纸业,2021-01-14 10:04:12,10.0,6,1201920.0,7.43801652892562,20210114,False,False,10.0,10.0,10.0,-7.3377,-4.3147,0.0,22.6623
80,002813.SZ,路畅科技,2021-01-14 10:12:57,10.0,3,248900.0,1.7214397496087688,20210114,False,False,10.0,10.0,10.0,-7.9904,-6.3317,0.0,22.0096
81,003031.SZ,中瓷电子,2021-01-15 09:30:00,10.0,9,9518853.0,10.010604453870624,20210115,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
82,003032.SZ,传智教育,2021-01-15 09:30:00,10.0,3,10946632.0,9.972862957937588,20210115,True,False,10.0,10.0,10.0,10.0,-10.0,0.0,30.0
83,002305.SZ,南国置业,2021-01-15 09:30:30,10.0,2,21995887.0,8.490566037735835,20210115,False,True,9.8712,10.1563,10.0,-9.0323,-10.0,0.0,9.8712
84,600185.SH,格力地产,2021-01-15 09:31:15,3.87811634,3,,6.648199445983385,20210115,False,False,-5.3333,-0.7042,-0.5674,-4.8502,-5.0975,-6.12188366,-11.45518366
85,600379.SH,宝光股份,2021-01-15 09:38:00,1.12219451,3,,4.738154613466344,20210115,False,False,-5.5487,-5.2219,-3.8567,-1.0029,-6.8017,-8.87780549,-14.42650549
86,002813.SZ,路畅科技,2021-01-15 09:42:30,10.0,4,1566600.0,-0.4267425320056934,20210115,False,False,10.0,10.0,-7.9904,-6.3317,-5.1163,0.0,12.0096
87,600793.SH,宜宾纸业,2021-01-15 09:55:15,10.0,7,2053480.0,4.571070757670624,20210115,False,False,10.0,10.0,-7.3377,-4.3147,1.2202,0.0,12.6623
88,003026.SZ,中晶科技,2021-01-15 10:11:02,-5.13477601,2,,-0.3416856492027329,20210115,False,False,10.0,-1.3006,-6.5979,3.7786,-1.1313,-15.13477601,-6.43537601
89,603698.SH,航天工程,2021-01-15 14:15:40,10.0,4,3330171.0,-9.971014492753628,20210115,False,False,-6.3224,-8.099,1.7748,-3.6079,-6.3631,0.0,-6.3224
90,003031.SZ,中瓷电子,2021-01-18 09:30:00,10.0,10,8977018.0,10.005783689994226,20210118,True,False,10.0,10.0,10.0,10.0,4.7152,0.0,44.7152
91,003032.SZ,传智教育,2021-01-18 09:30:00,10.0,4,8190924.0,9.993830968537925,20210118,True,False,10.0,10.0,10.0,-10.0,-5.3371,0.0,14.6629
92,002305.SZ,南国置业,2021-01-18 09:30:00,9.87124464,3,11856836.0,9.871244635193133,20210118,True,False,10.1563,10.0,-9.0323,-10.0,-9.8425,-0.1287553599999995,10.995244640000005
93,002263.SZ,大东南,2021-01-18 09:30:30,10.0,2,37582923.0,9.309309309309311,20210118,False,True,-3.8251,10.0,-4.9096,-10.0,-6.9486,0.0,-3.8251
94,002280.SZ,联络互动,2021-01-18 09:31:45,4.72972973,2,9094523.0,4.729729729729734,20210118,False,False,5.1613,-0.6135,-1.8519,-1.8868,5.1282,-5.27027027,-0.1089702700000003
95,002681.SZ,奋达科技,2021-01-18 09:31:45,5.01193317,2,4077600.0,4.295942720763716,20210118,False,False,2.2727,5.1111,-2.537,4.9892,4.9587,-4.98806683,-2.71536683
96,300906.SZ,日月明,2021-01-18 09:32:00,20.0,2,1032967.0,20.00448028673835,20210118,False,False,20.0,-1.6024,1.7075,-10.928,0.6981,10.0,28.3976
97,603500.SH,祥和实业,2021-01-18 09:32:00,10.0,2,1685100.0,4.448105436573304,20210118,False,False,10.0,10.0,-10.0,-10.0,-10.0,0.0,-10.0
98,600793.SH,宜宾纸业,2021-01-18 09:34:45,10.0,8,2300380.0,8.138873079112122,20210118,False,False,10.0,-7.3377,-4.3147,1.2202,-10.0,0.0,2.6623
99,603326.SH,我乐家居,2021-01-18 11:10:37,10.0,2,841416.0,6.25641025641025,20210118,False,False,-5.4054,-0.0985,-3.1558,-0.9165,5.1387,0.0,-5.4054
100,002370.SZ,亚太药业,2021-01-18 14:23:34,10.0,2,1321679.0,2.150537634408592,20210118,False,False,10.0,10.0,10.101,-10.0,-4.6843,0.0,15.4167
101,002813.SZ,路畅科技,2021-01-18 14:45:17,10.0,5,152820.0,3.4270934367927537,20210118,False,False,10.0,-7.9904,-6.3317,-5.1163,-5.5229,0.0,2.0096
102,003031.SZ,中瓷电子,2021-01-19 09:30:00,10.0,11,7284550.0,10.007010164738873,20210119,True,False,10.0,10.0,10.0,4.7152,1.8171,0.0,34.7152
103,600844.SH,丹化科技,2021-01-19 09:30:00,10.0,2,10002457.0,10.04366812227074,20210119,True,False,,,-2.9762,-7.5665,10.0,0.0,
104,002416.SZ,爱施德,2021-01-19 09:30:00,10.0,2,17425967.0,9.975470155355673,20210119,True,False,4.8327,-1.5603,0.2882,-10.0,-10.0,0.0,4.8327
105,003032.SZ,传智教育,2021-01-19 09:30:00,10.0,5,14873197.0,9.9831744251262,20210119,True,False,10.0,10.0,-10.0,-5.3371,6.3304,0.0,4.6629
106,002263.SZ,大东南,2021-01-19 09:30:00,-3.82513661,3,,10.109289617486342,20210119,True,False,10.0,-4.9096,-10.0,-6.9486,-6.1688,-13.82513661,-8.734736609999999
107,603500.SH,祥和实业,2021-01-19 09:30:45,10.0,3,2624640.0,6.3670411985018704,20210119,False,True,10.0,-10.0,-10.0,-10.0,-6.0272,0.0,-26.0272
108,002681.SZ,奋达科技,2021-01-19 09:30:45,2.27272727,3,,4.545454545454529,20210119,False,False,5.1111,-2.537,4.9892,4.9587,0.0,-7.72727273,-2.61617273
109,600793.SH,宜宾纸业,2021-01-19 09:33:15,10.0,9,956939.0,8.484221417485777,20210119,False,False,-7.3377,-4.3147,1.2202,-10.0,-10.0,0.0,-7.3377
110,002280.SZ,联络互动,2021-01-19 09:33:45,5.16129032,3,1232675.0,4.5161290322580685,20210119,False,False,-0.6135,-1.8519,-1.8868,5.1282,4.878,-4.83870968,-5.45220968
111,000918.SZ,嘉凯城,2021-01-19 09:35:45,10.0,2,4902200.0,1.5486725663716878,20210119,False,False,-4.4266,-3.7895,-0.6565,1.1013,10.0,0.0,-4.4266
112,603026.SH,石大胜华,2021-01-19 09:38:15,10.0,2,596326.0,1.157089625416741,20210119,False,False,-4.4393,2.6679,10.0,5.8814,1.7944,0.0,-4.4393
113,601015.SH,陕西黑猫,2021-01-19 09:45:02,10.0,2,3612198.0,6.222222222222228,20210119,False,False,10.101,10.0,6.1667,10.0,10.0,0.0,26.2677
114,002370.SZ,亚太药业,2021-01-19 09:55:02,10.0,3,4918616.0,4.889975550122254,20210119,False,False,10.0,10.101,-10.0,-4.6843,-10.0,0.0,5.416699999999999
115,002305.SZ,南国置业,2021-01-19 10:13:24,10.15625,4,20031688.0,5.078124999999996,20210119,False,False,10.0,-9.0323,-10.0,-9.8425,-5.2402,0.15625,1.123950000000001
116,300906.SZ,日月明,2021-01-19 10:21:44,20.0,3,769903.0,11.31230166137764,20210119,False,False,-1.6024,1.7075,-10.928,0.6981,2.9463,10.0,8.3976
117,000155.SZ,川能动力,2021-01-19 10:48:53,0.54815975,2,,5.716523101018015,20210119,False,False,10.0,-0.7082,10.0,3.3722,7.4655,-9.45184025,-0.1600402500000001
118,002813.SZ,路畅科技,2021-01-19 14:49:53,10.0,6,448100.0,-4.438565549676675,20210119,False,False,-7.9904,-6.3317,-5.1163,-5.5229,-0.9339,0.0,-7.9904
119,003031.SZ,中瓷电子,2021-01-20 09:30:00,10.0,12,6351616.0,10.004779353194191,20210120,True,False,10.0,10.0,4.7152,1.8171,-10.0,0.0,24.7152
120,600238.SH,海南椰岛,2021-01-20 09:30:00,5.03067485,2,1506499.0,5.030674846625768,20210120,True,False,1.5187,1.3809,4.9943,-2.9189,3.8976,-4.96932515,-3.4506251500000005
121,002176.SZ,江特电机,2021-01-20 09:30:00,5.07246377,2,6308500.0,5.072463768115947,20210120,True,False,5.0,4.9261,5.0078,5.0671,-0.9929,-4.92753623,0.0724637699999997
122,600280.SH,中央商场,2021-01-20 09:30:00,4.95867769,2,2876998.0,4.958677685950418,20210120,True,False,-1.1811,0.3984,5.1587,1.8868,-4.8148,-5.04132231,-6.22242231
123,603779.SH,威龙股份,2021-01-20 09:30:00,5.07880911,2,880460.0,5.078809106830123,20210120,True,False,5.0,-3.6508,-0.9885,-2.995,-0.8576,-4.92119089,0.0788091099999999
124,003032.SZ,传智教育,2021-01-20 09:30:00,10.0,6,12247418.0,9.9949005609383,20210120,True,False,10.0,-10.0,-5.3371,6.3304,-5.907,0.0,-5.3371
125,603500.SH,祥和实业,2021-01-20 09:30:00,10.0,4,3161886.0,10.0068073519401,20210120,True,False,-10.0,-10.0,-10.0,-6.0272,-0.6323,0.0,-36.0272
126,000020.SZ,深华发A,2021-01-20 09:30:15,10.0,2,12685526.0,9.861751152073737,20210120,False,True,3.2663,-7.9481,-10.0,-10.0,-7.0652,0.0,3.2663
127,002096.SZ,南岭民爆,2021-01-20 09:30:15,10.0,2,4541900.0,8.831168831168839,20210120,False,False,10.0,-10.0,-7.1514,-8.4724,4.3478,0.0,-7.1514
128,002943.SZ,宇晶股份,2021-01-20 09:30:15,10.0,2,2468100.0,7.268951194184831,20210120,False,False,10.0,7.2501,-10.0,-10.0,-10.0,0.0,17.2501
129,002172.SZ,澳洋健康,2021-01-20 09:30:30,10.0,2,12193449.0,9.907120743034053,20210120,False,False,10.1408,-10.0,-0.2841,-10.0,2.8481,0.0,-0.1432999999999995
130,002370.SZ,亚太药业,2021-01-20 09:31:15,10.0,4,8260556.0,2.8888888888888866,20210120,False,False,10.101,-10.0,-4.6843,-10.0,-9.0261,0.0,-4.5833
131,002289.SZ,宇顺电子,2021-01-20 09:33:00,5.04087193,2,683699.0,5.0408719346049065,20210120,False,False,,,,,,-4.95912807,
132,002305.SZ,南国置业,2021-01-20 09:38:30,10.0,5,11836949.0,6.3829787234042605,20210120,False,False,-9.0323,-10.0,-9.8425,-5.2402,-1.8433,0.0,-9.0323
133,601015.SH,陕西黑猫,2021-01-20 09:40:17,10.1010101,3,8139320.0,5.05050505050505,20210120,False,False,10.0,6.1667,10.0,10.0,-5.3178,0.1010100999999998,16.2677101
134,002638.SZ,勤上股份,2021-01-20 14:00:56,5.03144654,2,797129.0,0.0,20210120,False,False,1.1976,1.7751,1.1628,2.2989,-5.0562,-4.96855346,-3.77095346
135,300641.SZ,正丹股份,2021-01-20 14:26:38,20.0,2,1370425.0,10.501567398119125,20210120,False,False,6.3969,-11.9018,-13.0919,-5.4487,2.0339,10.0,16.3969
136,003031.SZ,中瓷电子,2021-01-21 09:30:00,10.0,13,2828854.0,10.007241129616215,20210121,True,False,10.0,4.7152,1.8171,-10.0,-10.0,0.0,14.7152
137,003035.SZ,南网能源,2021-01-21 09:30:00,10.0,2,443460110.0,9.909909909909898,20210121,True,False,9.8361,10.0,10.1695,10.1538,10.0,0.0,9.8361
138,002269.SZ,美邦服饰,2021-01-21 09:30:00,-6.36942675,2,,10.191082802547765,20210121,True,False,-9.5238,-4.5113,0.7874,-4.6875,9.8361,-16.36942675,-25.89322675
139,000558.SZ,莱茵体育,2021-01-21 09:30:00,10.0,2,10914299.0,9.93788819875776,20210121,True,False,-9.0395,-10.0,-5.8621,2.9304,-3.2028,0.0,-9.0395
140,603779.SH,威龙股份,2021-01-21 09:30:00,5.0,3,724190.0,4.999999999999997,20210121,True,False,-3.6508,-0.9885,-2.995,-0.8576,-0.8651,-5.0,-8.6508
141,600280.SH,中央商场,2021-01-21 09:30:00,-1.18110236,3,,5.118110236220468,20210121,True,False,0.3984,5.1587,1.8868,-4.8148,-5.0584,-11.18110236,-10.78270236
142,002943.SZ,宇晶股份,2021-01-21 09:30:00,10.0,3,3109800.0,10.00471920717318,20210121,True,False,7.2501,-10.0,-10.0,-10.0,-7.5699,0.0,7.2501
143,601015.SH,陕西黑猫,2021-01-21 09:30:00,10.0,4,19014326.0,10.091743119266052,20210121,True,False,6.1667,10.0,10.0,-5.3178,-10.0,0.0,6.1667
144,003032.SZ,传智教育,2021-01-21 09:30:00,10.0,7,13752462.0,10.013908205841446,20210121,True,False,-10.0,-5.3371,6.3304,-5.907,5.042,0.0,-15.3371
145,605005.SH,合兴股份,2021-01-21 09:30:00,10.0,2,6134894.0,9.99010880316518,20210121,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
146,000020.SZ,深华发A,2021-01-21 09:30:15,3.26633166,3,,9.966499162479073,20210121,False,True,-7.9481,-10.0,-10.0,-7.0652,2.5731,-6.73366834,-14.68176834
147,002172.SZ,澳洋健康,2021-01-21 09:30:15,10.14084507,3,5553700.0,9.859154929577468,20210121,False,False,-10.0,-0.2841,-10.0,2.8481,-4.6154,0.1408450699999992,-10.14325493
148,002370.SZ,亚太药业,2021-01-21 09:30:30,10.1010101,5,7801000.0,9.696969696969688,20210121,False,False,-10.0,-4.6843,-10.0,-9.0261,-0.7833,0.1010100999999998,-14.5832899
149,002096.SZ,南岭民爆,2021-01-21 09:31:30,10.0,3,3006299.0,9.090909090909085,20210121,False,False,-10.0,-7.1514,-8.4724,4.3478,2.0161,0.0,-17.1514
