Date,High,Low,Open,Close,Volume,Adj Close
2014-01-02,2.142859935760498,2.0527899265289307,2.1242198944091797,2.111799955368042,9488460.0,1.9296318292617798
2014-01-03,2.214279890060425,2.080739974975586,2.0993800163269043,2.183229923248291,20850820.0,1.9948999881744385
2014-01-06,2.195650100708008,2.040369987487793,2.186340093612671,2.049690008163452,14171654.0,1.8728796243667603
2014-01-07,2.0776400566101074,1.981369972229004,2.021739959716797,2.0155301094055176,8752278.0,1.8416662216186523
2014-01-08,2.040369987487793,1.9751499891281128,2.018630027770996,1.9875799417495728,8517733.0,1.8161273002624512
2014-01-09,2.0527899265289307,1.984470009803772,1.9875799417495728,1.9937900304794312,8943376.0,1.8218015432357788
2014-01-10,2.021739959716797,1.9782600402832031,1.9937900304794312,2.009320020675659,5133385.0,1.8359918594360352
2014-01-13,2.0372700691223145,1.9751499891281128,2.018630027770996,1.9906799793243408,5122897.0,1.8189598321914673
2014-01-14,2.0155301094055176,1.9565199613571167,1.9565199613571167,2.0155301094055176,4912647.0,1.8416662216186523
2014-01-15,2.0683200359344482,1.9906799793243408,2.0155301094055176,2.0465800762176514,6527992.0,1.8700379133224487
2014-01-16,2.0776400566101074,2.0341598987579346,2.0341598987579346,2.049690008163452,4086044.0,1.8728796243667603
2014-01-17,2.06210994720459,1.9968899488449097,2.049690008163452,2.0,3752523.0,1.827475905418396
2014-01-20,2.0124199390411377,1.959630012512207,1.9782600402832031,1.9720499515533447,3682681.0,1.8019367456436157
2014-01-21,2.102479934692383,1.9720499515533447,1.9720499515533447,2.0838499069213867,13705926.0,1.90409255027771
2014-01-22,2.1149098873138428,2.0527899265289307,2.0683200359344482,2.102479934692383,8234148.0,1.9211156368255615
2014-01-23,2.133539915084839,2.0683200359344482,2.080739974975586,2.1087000370025635,8913310.0,1.9267994165420532
2014-01-24,2.1708099842071533,2.0838499069213867,2.0962700843811035,2.155280113220215,8244732.0,1.969361424446106
2014-01-27,2.161489963531494,2.1055901050567627,2.155280113220215,2.111799955368042,6407120.0,1.9296318292617798
2014-01-28,2.1273300647735596,2.0683200359344482,2.1242198944091797,2.1149098873138428,4042162.0,1.9324734210968018
2014-01-29,2.142859935760498,2.090059995651245,2.111799955368042,2.1149098873138428,4686062.0,1.9324734210968018
2014-01-30,2.130429983139038,2.0683200359344482,2.121119976043701,2.080739974975586,5059186.0,1.9012510776519775
2014-02-07,2.1087000370025635,2.0248401165008545,2.0652201175689697,2.0962700843811035,5421407.0,1.9154412746429443
2014-02-10,2.2515499591827393,2.0869600772857666,2.090059995651245,2.2298099994659424,22457448.0,2.037461996078491
2014-02-11,2.4440999031066895,2.226710081100464,2.2515499591827393,2.3229799270629883,46025875.0,2.1225950717926025
2014-02-12,2.4440999031066895,2.267080068588257,2.2888200283050537,2.3850901126861572,29437098.0,2.179347038269043
2014-02-13,2.4037299156188965,2.304349899291992,2.3416099548339844,2.316770076751709,17870285.0,2.1169209480285645
2014-02-14,2.3540399074554443,2.2826099395751953,2.3105599880218506,2.335400104522705,10225586.0,2.133943557739258
2014-02-17,2.344719886779785,2.273289918899536,2.326090097427368,2.344719886779785,20538103.0,2.1424596309661865
2014-02-18,2.419250011444092,2.3012399673461914,2.3229799270629883,2.357140064239502,20390968.0,2.153808355331421
2014-02-19,2.3757801055908203,2.295030117034912,2.3757801055908203,2.316770076751709,11627954.0,2.1169209480285645
2014-02-20,2.338510036468506,2.223599910736084,2.304349899291992,2.232919931411743,16386641.0,2.0403037071228027
2014-02-21,2.273289918899536,2.226710081100464,2.232919931411743,2.267080068588257,7374936.0,2.071516990661621
2014-02-24,2.285710096359253,2.1987600326538086,2.267080068588257,2.2391300201416016,9498671.0,2.045978307723999
2014-02-25,2.2795000076293945,2.111799955368042,2.236020088195801,2.161489963531494,13760196.0,1.9750354290008545
2014-02-26,2.2204999923706055,2.1180100440979004,2.1459600925445557,2.2173900604248047,9287291.0,2.026113510131836
2014-02-27,2.3291900157928467,2.204969882965088,2.2204999923706055,2.232919931411743,15963101.0,2.0403037071228027
2014-02-28,2.2391300201416016,2.1366500854492188,2.2111799716949463,2.2173900604248047,11757137.0,2.026113510131836
2014-03-03,2.369570016860962,2.1987600326538086,2.2204999923706055,2.3602499961853027,29720055.0,2.1566498279571533
2014-03-04,2.490679979324341,2.3540399074554443,2.3602499961853027,2.3726699352264404,39673626.0,2.1679983139038086
2014-03-05,2.4534199237823486,2.3291900157928467,2.3540399074554443,2.335400104522705,17446372.0,2.133943557739258
2014-03-06,2.531049966812134,2.2919199466705322,2.3105599880218506,2.5248401165008545,29402682.0,2.307042360305786
2014-03-07,2.5124199390411377,2.4409899711608887,2.4844698905944824,2.4875800609588623,17331556.0,2.272996425628662
2014-03-10,2.4875800609588623,2.3819899559020996,2.428570032119751,2.4006199836730957,13556924.0,2.193537712097168
2014-03-11,2.4751598834991455,2.347830057144165,2.347830057144165,2.459630012512207,11436403.0,2.247457265853882
2014-03-12,2.459630012512207,2.369570016860962,2.43789005279541,2.397520065307617,9233015.0,2.1907052993774414
2014-03-13,2.4223599433898926,2.3602499961853027,2.3726699352264404,2.409940004348755,9314954.0,2.2020535469055176
2014-03-14,2.5155301094055176,2.388200044631958,2.4037299156188965,2.509320020675659,15894325.0,2.292860984802246
2014-03-17,2.5869600772857666,2.4658401012420654,2.5062100887298584,2.521739959716797,16345132.0,2.3042094707489014
2014-03-18,2.549690008163452,2.4720499515533447,2.521739959716797,2.5279500484466553,14228809.0,2.3098840713500977
2014-03-19,2.5962700843811035,2.4223599433898926,2.5030999183654785,2.580739974975586,23558180.0,2.3581197261810303
2014-03-20,2.704969882965088,2.5465800762176514,2.5590100288391113,2.5745298862457275,25324968.0,2.3524458408355713
2014-03-21,2.6490700244903564,2.5030999183654785,2.5527899265289307,2.6087000370025635,16749316.0,2.3836684226989746
2014-03-24,2.7608699798583984,2.5869600772857666,2.6180100440979004,2.714279890060425,22012927.0,2.4801406860351562
2014-03-25,2.7577600479125977,2.655280113220215,2.6987600326538086,2.736020088195801,22349250.0,2.5000054836273193
2014-03-26,2.795030117034912,2.661489963531494,2.7080700397491455,2.6708099842071533,21659281.0,2.440420150756836
2014-03-27,2.6894400119781494,2.5652201175689697,2.673909902572632,2.571429967880249,19794782.0,2.3496131896972656
2014-03-28,2.56210994720459,2.4534199237823486,2.4844698905944824,2.4937899112701416,19918417.0,2.2786705493927
2014-03-31,2.5124199390411377,2.4006199836730957,2.4875800609588623,2.4254701137542725,11392707.0,2.2162439823150635
2014-04-01,2.5155301094055176,2.409940004348755,2.4254701137542725,2.4937899112701416,9788204.0,2.2786705493927
